3671	3680	3502	2629
3712	3589	3579	2608
3687	3654	3536	2772
3701	3620	3565	2613
3697	3628	3557	2615
3661	3640	3558	2599
3715	3608	3557	2618
3688	3625	3576	2608
3839	3680	3471	2695
3712	3607	3395	2651
3776	3535	3615	2602
3667	3661	3530	2611
3718	3617	3555	2784
3602	3631	3656	2573
3616	3567	3679	2576
3675	3658	3520	2623
3705	3596	3577	2608
3691	3650	3536	2776
3632	3615	3652	2579
3616	3551	3689	2576
3671	3664	3520	2622
3712	3597	3573	2612
3687	3649	3543	2776
3620	3615	3656	2576
3616	3567	3684	2576
3671	3664	3520	2623
3712	3595	3575	2611
3691	3650	3538	2776
3624	3615	3652	2578
3616	3567	3689	2576
3671	3664	3516	2623
3712	3597	3575	2608
3693	3648	3540	2776
3624	3615	3650	2577
3616	3567	3686	2576
3671	3664	3520	2623
3712	3596	3573	2610
3687	3652	3540	2776
3624	3615	3656	2578
3616	3567	3688	2576
3663	3664	3517	2623
3712	3595	3575	2610
3695	3648	3537	2776
3624	3615	3650	2578
3616	3567	3687	2576
3671	3660	3520	2623
3712	3598	3573	2610
3691	3648	3542	2772
3618	3615	3656	2577
3616	3567	3685	2576
3675	3660	3520	2623
3712	3599	3573	2609
3693	3648	3538	2776
3620	3615	3656	2576
3616	3567	3684	2576
3675	3680	3520	2607
3728	3775	3600	2549
3799	3624	3551	2501
3775	3648	3495	2657
3664	3615	3586	2592
3703	3632	3547	2618
3699	3614	3563	2611
3698	3642	3544	2776
3616	3631	3648	2578
3616	3567	3686	2576
3671	3664	3520	2623
3712	3595	3573	2611
3687	3650	3538	2772
3618	3623	3648	2579
3616	3567	3687	2576
3671	3664	3516	2623
3712	3594	3575	2609
3691	3650	3537	2776
3616	3623	3652	2577
3616	3567	3685	2576
3671	3664	3516	2623
3704	3595	3575	2608
3693	3648	3537	2776
3620	3631	3648	2576
3600	3567	3686	2576
3679	3656	3517	2623
3704	3597	3575	2609
3693	3648	3540	2772
3620	3615	3652	2577
3616	3567	3684	2576
3920	3536	3567	2692
3643	3520	3519	2713
3648	3615	3596	2581
3871	3680	3439	2709
3712	3599	3403	2655
3920	3536	3567	2692
3643	3520	3519	2713
3648	3615	3596	2581
3871	3680	3439	2709
3712	3599	3403	2655
3920	3536	3567	2692
3643	3520	3519	2713
3648	3615	3596	2581
3871	3680	3439	2709
3712	3599	3403	2655
3760	3539	3621	2600
3677	3658	3532	2613
3715	3620	3553	2784
3600	3631	3648	2575
3616	3567	3684	2576
3675	3658	3520	2623
3712	3595	3577	2609
3691	3652	3536	2776
3616	3615	3652	2578
3616	3567	3687	2576
3671	3664	3518	2623
3712	3595	3575	2609
3691	3648	3536	2776
3620	3623	3652	2576
3616	3567	3683	2576
3671	3683	3515	2607
3730	3775	3600	2543
3799	3620	3551	2503
3775	3648	3495	2655
3664	3615	3584	2592
3703	3627	3549	2618
3698	3615	3562	2611
3699	3640	3545	2772
3616	3631	3648	2577
3600	3567	3686	2576
3675	3664	3518	2623
3706	3597	3575	2608
3694	3648	3537	2776
3624	3623	3652	2578
3616	3567	3687	2576
3671	3688	3513	2607
3728	3775	3600	2547
3799	3620	3551	2503
3775	3648	3495	2655
3664	3615	3584	2591
3671	3688	3513	2607
3728	3775	3600	2547
3799	3620	3551	2503
3775	3648	3495	2655
3664	3615	3584	2591
3671	3688	3513	2607
3728	3775	3600	2547
3799	3620	3551	2503
3775	3648	3495	2655
3664	3615	3584	2591
3707	3624	3548	2619
3692	3617	3561	2608
3703	3636	3542	2776
3620	3627	3648	2576
3616	3567	3684	2576
3671	3660	3520	2623
3712	3596	3573	2610
3687	3652	3537	2776
3616	3615	3652	2579
3616	3567	3691	2576
3671	3664	3516	2623
3706	3597	3575	2610
3695	3648	3537	2776
3616	3623	3652	2575
3616	3567	3684	2576
3904	3536	3567	2688
3648	3520	3511	2716
3648	3615	3594	2581
3839	3680	3439	2709
3712	3599	3405	2655
3904	3536	3567	2688
3648	3520	3511	2716
3648	3615	3594	2581
3839	3680	3439	2709
3712	3599	3405	2655
3904	3536	3567	2688
3648	3520	3511	2716
3648	3615	3594	2581
3839	3680	3439	2709
3712	3599	3405	2655
3904	3536	3567	2688
3648	3520	3511	2716
3648	3615	3594	2581
3839	3680	3439	2709
3712	3599	3405	2655
3752	3541	3615	2596
3679	3655	3533	2613
3714	3620	3553	2784
3604	3631	3648	2575
3616	3567	3684	2576
3671	3658	3520	2623
3712	3597	3575	2610
3693	3648	3538	2776
3620	3615	3656	2577
3616	3567	3685	2572
3675	3660	3518	2623
3704	3596	3576	2608
3691	3649	3538	2776
3624	3615	3658	2578
3616	3567	3686	2576
3671	3660	3520	2623
3712	3597	3573	2611
3689	3650	3539	2776
3620	3615	3652	2578
3616	3567	3689	2576
3671	3664	3518	2623
3712	3594	3575	2610
3690	3650	3537	2776
3618	3623	3652	2577
3616	3567	3687	2576
3671	3660	3516	2623
3706	3595	3575	2609
3694	3648	3538	2776
3620	3615	3652	2577
3616	3567	3684	2576
3675	3664	3517	2623
3712	3595	3575	2608
3691	3648	3537	2778
3624	3615	3652	2576
3616	3563	3683	2576
3671	3660	3520	2623
3712	3595	3574	2611
3687	3650	3538	2776
3616	3615	3652	2577
3616	3567	3687	2576
3928	3528	3567	2696
3641	3528	3519	2713
3648	3615	3592	2582
3839	3680	3439	2709
3712	3599	3403	2651
3928	3528	3567	2696
3641	3528	3519	2713
3648	3615	3592	2582
3839	3680	3439	2709
3712	3599	3403	2651
3928	3528	3567	2696
3641	3528	3519	2713
3648	3615	3592	2582
3839	3680	3439	2709
3712	3599	3403	2651
3760	3542	3615	2600
3675	3657	3533	2611
3717	3618	3554	2784
3608	3631	3652	2573
3624	3567	3678	2576
3671	3660	3520	2623
3712	3595	3578	2610
3691	3652	3536	2772
3624	3623	3650	2579
3616	3567	3687	2576
3671	3686	3512	2606
3729	3775	3600	2547
3798	3620	3551	2501
3775	3648	3495	2659
3660	3613	3586	2589
3671	3660	3518	2630
3712	3775	3616	2541
3799	3624	3547	2503
3775	3648	3495	2658
3660	3615	3584	2591
3671	3660	3518	2630
3712	3775	3616	2541
3799	3624	3547	2503
3775	3648	3495	2658
3660	3615	3584	2591
3671	3660	3518	2630
3712	3775	3616	2541
3799	3624	3547	2503
3775	3648	3495	2658
3660	3615	3584	2591
3705	3626	3549	2618
3696	3615	3561	2610
3699	3640	3544	2772
3616	3623	3648	2577
3616	3567	3687	2576
3904	3536	3567	2688
3647	3520	3511	2716
3640	3615	3596	2580
3839	3680	3439	2711
3712	3599	3407	2655
3904	3536	3567	2688
3647	3520	3511	2716
3640	3615	3596	2580
3839	3680	3439	2711
3712	3599	3407	2655
3904	3536	3567	2688
3647	3520	3511	2716
3640	3615	3596	2580
3839	3680	3439	2711
3712	3599	3407	2655
3904	3536	3567	2688
3647	3520	3511	2716
3640	3615	3596	2580
3839	3680	3439	2711
3712	3599	3407	2655
3748	3543	3615	2596
3679	3653	3536	2613
3712	3621	3551	2784
3602	3631	3648	2575
3616	3567	3682	2576
3928	3528	3567	2696
3639	3528	3519	2708
3648	3615	3592	2581
3839	3680	3439	2709
3712	3599	3403	2655
3928	3528	3567	2696
3639	3528	3519	2708
3648	3615	3592	2581
3839	3680	3439	2709
3712	3599	3403	2655
3928	3528	3567	2696
